Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index
lightning_1.0.0,pytorch_lightning/trainer/ignored_warnings.py,25,4,6,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/trainer/evaluation_loop.py,357,235,241,9,63,38,71,72,109,405.09796019347556,5.071428571428571,3410.646399011575,189.48035550064304,672.521825157212,89,38.95468419267707
lightning_1.0.0,pytorch_lightning/trainer/properties.py,193,156,134,6,25,13,25,31,38,131.60617974869504,3.0,564.7783793841038,31.37657663245021,188.25945979470129,41,52.481870517571245
lightning_1.0.0,pytorch_lightning/trainer/__init__.py,1568,4,3,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/trainer/trainer.py,838,295,424,12,58,37,71,70,108,382.782447726053,7.344827586206897,4862.0009145448985,270.111161919161,661.9625658300565,68,46.45096983927267
lightning_1.0.0,pytorch_lightning/trainer/training_tricks.py,66,35,36,3,6,4,6,9,10,20.264662506490406,1.5,47.548875021634686,2.6416041678685938,31.699250014423125,11,83.2527150729398
lightning_1.0.0,pytorch_lightning/trainer/optimizers.py,180,93,118,7,27,15,31,34,46,148.0334470128169,4.018518518518518,940.4269274326091,52.24594041292273,234.02329069751565,43,61.496854164478286
lightning_1.0.0,pytorch_lightning/trainer/training_loop.py,874,435,494,16,188,118,222,204,340,1484.2627041153958,9.446808510638299,24643.177226042913,1369.0654014468284,2608.6246162703083,151,26.374881058888068
lightning_1.0.0,pytorch_lightning/trainer/callback_hook.py,211,158,121,0,0,0,0,0,0,0,0,0,0.0,0,73,100.0
lightning_1.0.0,pytorch_lightning/trainer/connectors/logger_connector.py,530,288,309,11,88,57,111,99,168,606.4837302450925,6.9375,7726.515140702785,429.2508411501547,1113.7319121733744,102,39.445786902771715
lightning_1.0.0,pytorch_lightning/trainer/connectors/profiler_connector.py,26,8,8,2,3,2,4,5,6,6.754887502163469,1.3333333333333333,18.575424759098897,1.0319680421721609,13.931568569324174,5,83.01691259900444
lightning_1.0.0,pytorch_lightning/trainer/connectors/slurm_connector.py,155,98,99,8,25,15,28,33,43,140.0964047443681,4.48,971.7520831532125,53.98622684184514,216.9089471324135,29,61.83853005254509
lightning_1.0.0,pytorch_lightning/trainer/connectors/debugging_connector.py,69,34,45,5,8,7,13,13,20,35.60964047443681,4.0625,300.6607270989638,16.70337372772021,74.00879436282185,9,78.53116227361758
lightning_1.0.0,pytorch_lightning/trainer/connectors/callback_connector.py,87,37,54,4,14,8,16,18,24,61.30296890880645,2.2857142857142856,228.75017150769253,12.708342861538474,100.07820003461549,17,77.34641776123402
lightning_1.0.0,pytorch_lightning/trainer/connectors/precision_connector.py,81,45,51,4,11,8,13,15,21,46.053747805010275,2.3636363636363638,193.92384229111377,10.773546793950764,82.0447025077789,15,75.73050894609177
lightning_1.0.0,pytorch_lightning/trainer/connectors/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/trainer/connectors/optimizer_connector.py,92,40,57,7,14,9,17,21,26,72.95445336320968,4.25,485.3510752170531,26.963948623169617,114.20025299224778,15,77.12191296535218
lightning_1.0.0,pytorch_lightning/trainer/connectors/data_connector.py,147,76,79,5,28,18,36,33,54,146.2155782920497,3.2142857142857144,875.5626935743602,48.64237186524223,272.3972824453565,35,66.11243080686614
